Scan ID,Attendee ID,First Name,Last Name,Title,Company,Email,Phone,Address,City,State,Postal Code,Country,Lead Score,Qualifiers,Notes,Timestamp,Session ID
a0613802-cbae-4325-9fee-9dfdd176d6ee,7f1c2ba2-e50c-408a-8e02-777c3317be81,Alison,Ramsey,Phytotherapist,Ward Group,stephanie95@example.com,8923402797,22337 Jones Loaf Apt. 992,New Craig,OK,87361,Svalbard & Jan Mayen Islands,39,re-contextualize bricks-and-clicks niches,Free moment rich couple.,2025-07-15T15:07:21.154380,CUSLT-152
c39f5d8c-d5fd-4b6b-918d-d9eb5b906036,5b4faebc-44ff-4aa3-9dca-2813e27ba57a,Tracy,Mcpherson,Private music teacher,Phillips-Herrera,phillipsmelissa@example.org,001-972-211-6316x520,420 Heather Creek Apt. 217,Davidport,LA,90221,New Zealand,57,target compelling interfaces,Lose situation add the hour central rate.,2025-05-30T08:54:38.790065,CUSLT-152
b822e2fc-deb6-4d33-9a9b-dab457ada816,5a726f89-4605-441f-ab36-b5f6c0790a37,Joshua,Phillips,Building surveyor,Perry-Gill,stephanie72@example.org,592.369.6608,47459 Larry Summit Apt. 945,Williamsfurt,FL,52140,Tuvalu,6,target viral relationships,Say rock police owner full Mrs dog.,2025-08-29T13:52:34.669649,CUSLT-152
51bdb508-47b6-4b3f-a667-3c504abe0bee,4fcd7fc6-8ec3-4a44-b145-9e5f8892275b,Diana,Johnson,Recruitment consultant,Stuart-Martinez,wileysteven@example.org,(691)738-8177x7585,2753 Allison Coves,East Kelsey,NY,05658,New Caledonia,52,brand best-of-breed eyeballs,Letter wear process message debate.,2025-01-04T00:53:45.750877,CUSLT-152
b04d0544-6cb4-43de-8071-fc66ac9d451e,a248a747-609c-4f48-96bd-f768bfee235f,Joshua,Keller,"Accountant, chartered public finance","Martinez, Ramirez and Kidd",sjohnson@example.net,7956321809,548 Davis Mountains Apt. 332,Amymouth,NE,85085,Taiwan,68,maximize compelling metrics,Method meet both animal test.,2025-07-21T17:55:38.698698,CUSLT-152
fa927700-0885-41d1-9431-768ca40a8ec5,e5119f52-e0c3-4dbd-b914-157f9bd76d8a,Samantha,Stephens,Education administrator,Deleon-Pena,greensara@example.com,(788)422-0157,807 Christine Springs,West Erin,MT,76731,Uzbekistan,1,grow seamless info-mediaries,Plant clear manage young.,2025-06-08T18:42:31.507895,CUSLT-152
384ab99a-c24e-4c81-ba5c-4c41adea7899,20d829c3-70c3-4b23-8452-a0bf2f9ccfef,Bill,Hill,Claims inspector/assessor,White-Hill,xmoore@example.net,(848)838-2395x01528,9661 Johnson Junctions,Lake Raymond,NJ,33337,Canada,77,mesh granular web services,Someone decision environmental.,2025-07-27T06:47:16.580012,CUSLT-152
cb2d6fdb-88be-4f1e-8e24-1024bfac3f65,2a5fff69-ae80-4774-aea7-5299766d4c5a,Tyrone,Thomas,"Nurse, mental health",Smith Ltd,davidrodriguez@example.com,238.438.8379x57054,098 Powell Center Suite 405,New Christopherton,CT,96307,Liechtenstein,35,enable sticky methodologies,For ever than stuff.,2025-07-20T00:36:21.471196,CUSLT-152
e8594372-a869-4be5-8746-21a91c5c4ad4,473f2a33-e77c-4b55-9b37-9d6ae6cc0948,Jeremy,Franco,"Producer, television/film/video","Smith, Waters and Hull",henry52@example.net,207.548.6340,848 Smith Square Apt. 228,Port Kendraville,ND,83405,Sao Tome and Principe,46,transition one-to-one info-mediaries,Move usually home house bill behind.,2025-09-06T11:58:09.832884,CUSLT-152
2192b52a-8264-4232-b38a-07e0e4c8d12d,827ab691-2cdc-4284-8771-db443297e8c1,Jason,Strickland,Contracting civil engineer,Copeland and Sons,pennycollins@example.net,(524)884-7869x86673,9414 Kendra Ridges,South Jason,VA,03304,Ecuador,68,e-enable vertical systems,Suggest future something official charge notice study.,2025-09-02T20:01:30.068459,CUSLT-152
